Basic Information:,,,,,,,,,,,Instrument/ meteorological station information:,,,,,,,,,,,Gridded Data Product Information:,,,,Data Product Information:,,,,,
Data.set.name,Site,Variable,Statistic,Data.Interval,Start.Date,End.Date,Ongoing?,Data.Type,Gap.Free?,Source.Type,Meteorological.Station.Name.(ID),latitude,longitude,elevation,Instrument.Location,Instrument.Distance.From.Plot(km),Station.Elevation.Relative.To.Plot,Instrument.Location.Description,Instrument.height.or.depth(m),n.instruments,instrument.type/model,Gridded.Data.Product.Name,Gridded.Data.Product.URL.or.citation,Gridded.Data.Product.Spatial.Resolution,Gridded.data.product.notes,Data.Availability,Data.URL.or.location,Data.Contact(s),Related.Publication(s).or.Metadata,Notes,Record.Last.Updated
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Wind speed & direction (2D),mean,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,instrument located 3 m below canopy boom and 2 m from the central column on the north side (exposed to northernly winds),,Model 05103 Young Anemometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,Wind direction only available for mean statistic,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Wind speed & direction (2D),maximum,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,instrument located 3 m below canopy boom and 2 m from the central column on the north side (exposed to northernly winds),,Model 05103 Young Anemometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,Wind direction only available for mean statistic,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Wind speed & direction (2D),minimum,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,instrument located 3 m below canopy boom and 2 m from the central column on the north side (exposed to northernly winds),,Model 05103 Young Anemometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,Wind direction only available for mean statistic,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Precipitation,sum,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on counter weight of crane boom,,Campbell Sci. TB4 electronic tipping bucket,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Relative humidity ,mean,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2010,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Relative humidity ,maximum,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2010,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Relative humidity ,minimum,15 min,1997.04.24,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,,Campbell Sci. CS215 electronic temperature/humidity sensors after 2010; Viasala HMP 35/45 sensors prior to 2010,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,,12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Radiation: Solar (shortwave) radiation ,mean,15 min,2007.07.27,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,2, Li-Cor LI200SB pyranometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,"At times both PAR and Pyranometer solar radiation have been collected. However, due to the difficulties related to keeping PAR sensors properly calibrated these sensors were discontinued. Only Pyranometer data are reported here. Currently two pyranometers are running in parallel. ",12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Radiation: Solar (shortwave) radiation ,maximum,15 min,2007.07.27,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,2, Li-Cor LI200SB pyranometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,"At times both PAR and Pyranometer solar radiation have been collected. However, due to the difficulties related to keeping PAR sensors properly calibrated these sensors were discontinued. Only Pyranometer data are reported here. Currently two pyranometers are running in parallel. ",12/7/16
Sherman meteorological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Radiation: Solar (shortwave) radiation ,minimum,15 min,2007.07.27,present,Y,Raw,No,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on top of crane boom,2, Li-Cor LI200SB pyranometer,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/sherman,Steve Paton (Smithsonain Tropical Research Institute),,"At times both PAR and Pyranometer solar radiation have been collected. However, due to the difficulties related to keeping PAR sensors properly calibrated these sensors were discontinued. Only Pyranometer data are reported here. Currently two pyranometers are running in parallel. ",12/7/16
Gap-filled & Interpolated Meteorological Data for San Lorenzo (by Tori Meakem),San Lorenzo/ Sherman,Precipitation,sum,1 month,1997.01.01,2016.10.01,Y,Gap filled/ Corrected,Yes,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on counter weight of crane boom,,Campbell Sci. TB4 electronic tipping bucket,NA,NA,NA,NA,Open access ,https://github.com/forestgeo/Climate/tree/master/Met_Station_Data/San_Lorenzo/GapFilled%26Interpolated,Tori Meakem (MeakemV@si.edu) / Kristina Anderson-Teixeira (TeixeiraK@si.edu),,"Gaps filled using local ACP ""Gatun West"" station (5.3 km SE) after 1995 using the equation FTS = GatunWest*1.1266 and ""Gatun"" station before 1995 using equation FTS=Gatun*1.10313",5/9/17
Gap-filled & Interpolated Meteorological Data for San Lorenzo (by Tori Meakem),San Lorenzo/ Sherman,Precipitation,sum,1 month,1981.01.01,2016.10.01,Y,Gap filled/ Corrected,Yes,instrument/ meteorological station,Fort Sherman Canopy Access Crane,9.281031,-79.974518,,Above canopy,0,within range,Crane located 11 km SW from Colon in the plot,gauge located on counter weight of crane boom,,Campbell Sci. TB4 electronic tipping bucket,NA,NA,NA,NA,Open access ,https://github.com/forestgeo/Climate/tree/master/Met_Station_Data/San_Lorenzo/GapFilled%26Interpolated,Tori Meakem (MeakemV@si.edu) / Kristina Anderson-Teixeira (TeixeiraK@si.edu),,"Gaps filled using local ACP ""Gatun West"" station (5.3 km SE)  using the equation FTS = GatunWest*1.1267",5/9/17
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Precipitation,,15 min,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 5.3 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Wind speed & direction (2D),,hourly,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 5.3 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Air Temperature ,,hourly,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 5.3 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Relative humidity ,,hourly,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 5.3 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Barometric Pressure,,hourly,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 5.3 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun West meterological station- STRI Physical Monitoring Program,San Lorenzo/ Sherman,Radiation: Solar (shortwave) radiation ,,hourly,1997.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun West (GWT),9.26305556,-79.92917,33,,5.3,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Precipitation,,15 min,1905.01.01,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Wind speed & direction (2D),,hourly,1905.01.02,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Air Temperature ,,hourly,1905.01.03,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Relative humidity ,,hourly,1905.01.04,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Barometric Pressure,,hourly,1905.01.05,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
Gatun meteorological station - STRI Physical Monitoring Program,San Lorenzo/ Sherman,Radiation: Solar (shortwave) radiation ,,hourly,1905.01.06,present,Y,Raw,No,instrument/ meteorological station,Gatun,9.268333,-79.92056,30.5,,6.1,,Panama Canal Authority station 6.1 km from plot,No information is available regarding instrumentation,,,NA,NA,NA,NA,Open access ,http://biogeodb.stri.si.edu/physical_monitoring/research/panamacanalauthority,,,"The data are supplied on an as-is basis and the user must make their own determination of suitability. Care should be used with the non-hydological data (temperature, humidity, solar radiation, wind). Solar Radiation seems to have very significant problems. ",12/12/16
